reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
1a6e8129-66d3-475f-bd95-9bdd36f4a88f,Dereje Getachew,https://play-lh.googleusercontent.com/a-/ALV-UjX4C1dyRfNIyIJeyINxrUtxvsWS5NkDOo2HJd8QvacaOkApEm43,The app is not working on my phone. It looks incompatible. The developer of the app should review & resolve the problem.,1,23,23.12.18,2023-12-22 18:05:24,,,23.12.18
b234d73f-8580-430c-9123-ff5eebd637f4,Besufkad Tsegaye,https://play-lh.googleusercontent.com/a/ACg8ocJWCIE0CEguvI2nGOQpiCvPBsrL8G_hbH7QTfTOAJA9Od0cDcgs=mo,It doesn't work on my phone. It shows the startup screen and closes. My device is Android 10.,1,40,23.12.18,2023-12-22 17:00:22,,,23.12.18
fcb798b3-358f-4b1d-bf53-80550e28522d,Sebah Worku,https://play-lh.googleusercontent.com/a/ACg8ocKUMHdeEvDKsoBakdXU9R8093Ytm-h5Zn77I8PwNwM9ndG5hA=mo,sebahu worku sherfa,1,0,,2023-12-22 16:24:36,,,
a1b4c0ab-6e1a-4cc7-a997-1e65a5b018d6,Adisu Nuguse,https://play-lh.googleusercontent.com/a/ACg8ocLoxG5Yul4ojC53_l4BKlh1MX4pLmB08QwV8uJ1Q6HD-lrmGCc=mo,Best app keep a good job I like it,5,2,23.12.09,2023-12-22 16:00:06,,,23.12.09
9f6cb9c0-c76e-4494-b030-d8951a480f49,Dagmawi G.,https://play-lh.googleusercontent.com/a/ACg8ocL3KNI00U5w2UG4YlrgVGbT1kOh2KowZ193zeyyb3cn6MM7vA=mo,"This is the most embarrassing mobile banking app i have ever used it keeps crashing every time , it always asks for to turn on the internet even if its turned on it has severe backend server problems it takes forever to refresh , It has the weirdest and useless user interface it needs to be upgraded in every single way possible",1,679,23.12.18,2023-12-22 00:11:13,,,23.12.18
71f202b4-a466-4986-b8fb-052bada618a3,Jaleta “Ja Ja” Amayu,https://play-lh.googleusercontent.com/a-/ALV-UjUVEFQn99CwgIwdsTuuAn3iRLxkr1Mq2Ac-0nehaxz-a1tdO31h,Good 👍,2,0,23.12.09,2023-12-21 20:25:57,,,23.12.09
cb24c007-2338-4732-aefe-6591dd52e25f,Adane Tefera,https://play-lh.googleusercontent.com/a-/ALV-UjXhHdsuBzJ_8zfZUsfl1iW3uFPDp79v2WY1bjXI7sKeJe_8Qbx8,"I like the app, though, as some people here indicated it is large in size, takes long to laod and does not send email notification. 1. I do not like the OTP. It takes too long to get the measge. By then the time is over. I do not know why people in the center think that the national phone network reaches everywhere and is fast. They should include other options of sharing OTP. 2. Customer support at #8397 is too amateur. They need experts assistance.",4,28,,2023-12-21 13:26:07,,,
b42b9285-551a-4c2c-b953-975e5055cf82,Elias Emiru,https://play-lh.googleusercontent.com/a-/ALV-UjUNiYTxOj7UhHiy2gEIeTN54ajXK178SBxVpa8-y6g4i8wBi3Fo,Excelent,5,0,23.10.24,2023-12-20 22:56:11,,,23.10.24
02cba510-8cfb-4bd7-ad40-c1c8e91be51d,Awe Kassa,https://play-lh.googleusercontent.com/a-/ALV-UjUOZY1z-x5229Z1LGw2TDGYaTL36x1QGBkPAGhPDEhvyChMy30,many good,5,0,23.12.18,2023-12-20 21:48:38,,,23.12.18
9b244c76-68b6-4b32-9eee-9a1ac83b8485,Yonas Hambisa,https://play-lh.googleusercontent.com/a/ACg8ocKKFWkzcpjBPnSREokgBhf80Di5O6EdbA6JuyUrzfCC7Eu1=mo,Driver,5,0,23.12.18,2023-12-20 21:39:26,,,23.12.18
fd0dd7ff-afa5-47dc-a859-5bab8ec1a02d,Biniam Desta,https://play-lh.googleusercontent.com/a-/ALV-UjWIuUBglNs42hA3QgWlXkZ53kkLi5n82a0H9YRuBBqU8-bygeyB,Nice app,5,0,23.12.18,2023-12-20 20:36:33,,,23.12.18
8cb5b997-558d-409c-9a60-099c5e1b4565,Prince Sunny onyeweife (Edu mighty),https://play-lh.googleusercontent.com/a-/ALV-UjXKW0fwpUpQzrdn72HBqIPcB2XL8ZfSojaGH6MfvIRGyxDd3OIr,Good,3,1,23.12.18,2023-12-20 20:36:29,,,23.12.18
2410f515-22f0-4df9-bd47-3aad35fba4d3,Israel Girma,https://play-lh.googleusercontent.com/a-/ALV-UjUoDEhUcLihi45_e9Z6BpRjmIp8CmMxJhwy2lgw-FaI00QhgjTL,it so good,4,2,23.12.18,2023-12-20 20:06:41,,,23.12.18
e045620a-17a6-4c1d-ba71-103c14a18f93,Habtamu Girma,https://play-lh.googleusercontent.com/a-/ALV-UjWgB9gFB0HqI9cCQUoz_6mdwGKnqt33BFrgmEhWZLAwJTEelfpe,The app says update. When i click update it direct to google play store. But there is no update .,3,12,23.12.18,2023-12-20 19:32:03,,,23.12.18
b0fddef1-1c06-4ad9-bbe3-8bce66fc3bc2,Meroemi Meron,https://play-lh.googleusercontent.com/a/ACg8ocKj6mKe5603L_B3k_xUq_GDndLUZbvpX1KwRhr_xXoYLHvuMQ=mo,Nice,5,0,23.12.18,2023-12-20 19:22:44,,,23.12.18
a93c776f-bd62-4abd-8699-c3e757983125,Kedir Nas30,https://play-lh.googleusercontent.com/a/ACg8ocKxCNiJkpC3bcFsR5B7xcpJUDVAmgZ_rWLEE4knyq2IoXKsPg=mo,Ok,5,0,23.12.09,2023-12-20 19:20:58,,,23.12.09
97059b88-e0b1-4fb9-b1e1-75f04628f844,GIRMA ASSEFA,https://play-lh.googleusercontent.com/a-/ALV-UjXxFipdg3yjnWlApc_eO6Outpf1lBKDDUehAk_tduJhyfp5uYs,Nice,5,0,23.10.24,2023-12-20 18:27:50,,,23.10.24
4be874d2-0efa-47cc-8420-398b307f9c49,Mickey Mercy,https://play-lh.googleusercontent.com/a/ACg8ocJnspg4B9aXuKD2F-8u20cGOv2BTJnRwFYuimAeMRN8UqAYtpk=mo,It's APK very good,5,0,23.12.18,2023-12-20 17:07:04,,,23.12.18
66e3aa28-bea6-46c3-9f98-d656ec293620,NEYMAR JR DSP (Updyrizak ederez),https://play-lh.googleusercontent.com/a-/ALV-UjXdnf4pR-FguCPjXTSBtaZK98Fzql_lM1J_C9uSlGqfrc_pur78,Very good,3,1,23.10.24,2023-12-20 16:50:11,,,23.10.24
6f30e7fc-2aab-41fd-a0a0-d9ef04218104,Seife Mesfin,https://play-lh.googleusercontent.com/a/ACg8ocKDhjtZnlgdeukrgRTxDHGU9F7sW54VWR4nnoIZwPLcwi_DzQ=mo,Do on the details .....example,3,2,23.12.18,2023-12-20 15:52:09,,,23.12.18
0dce0fcd-7d9d-49c4-9be6-4918f01d0378,Elias Debele,https://play-lh.googleusercontent.com/a-/ALV-UjU1YQHgUdhT9uGonqfb40Nu8oopPysIBg1zJ1G6NISCxV5HsWY,Very nice app,5,1,23.12.18,2023-12-20 15:50:37,,,23.12.18
1731feb9-f1a3-4f12-9617-78054816a800,Hayal Eshete,https://play-lh.googleusercontent.com/a/ACg8ocLtxstaSjSOhsZWoomhUqO5lOkBGF7cqIP4-iiA63dz9o_3MQ=mo,Good,3,1,23.12.09,2023-12-20 15:39:19,,,23.12.09
f72f3890-0565-419a-8d9b-8b156a498726,Kidus Abate,https://play-lh.googleusercontent.com/a/ACg8ocIjU2wVtbiNpeT-WuRQQejN8-TMKrIHXUw3AY2SfPhdP8GDvA=mo,Nice,5,0,23.12.18,2023-12-20 15:21:12,,,23.12.18
bcc0b496-014e-4a15-9971-1e66b164894f,Hdri Jeganu,https://play-lh.googleusercontent.com/a/ACg8ocLwbub8gMb0ULa5wYHIYnn06QllWKzJ1Z3gfIm9ZTsCcJpfKQ=mo,Nice one,5,0,,2023-12-20 14:46:29,,,
7e507a29-dbd5-461c-bf24-d074bf10da3f,Bisrat Getachew,https://play-lh.googleusercontent.com/a-/ALV-UjWc7JvqnXmdFBxQWvpZhtnhFg4jisMId7hGfnDJqegyYYJffwV3,"The app skip to capture my photo and ID when I registered, and created my account then i deposited money in to the account but unable to withdraw for more than 5 weeks, the call center & the branch are just terrible... I waited for two hours to fix the problem but couldn't be fixed. There are only limited branches who have access to Apolo and when I went they always say the guy who have access is not available... Or they close around 5:40... I am very disappointed in the bank and this product!!!",1,17,,2023-12-20 14:19:16,,,
8f92bcb6-4685-4e03-a80e-3bc9c93f0112,Yohans Fantahun,https://play-lh.googleusercontent.com/a/ACg8ocJB0ipZG7Ih8TvndYcKIKSce5lk7TVDNkYVPMAgJLyKi6feIA=mo,In general Absinya bank is the best bank in Ethiopia,5,3,23.12.18,2023-12-20 13:54:48,,,23.12.18
42ebefbb-27cf-4a73-b47c-92e5911155da,Dave Sol,https://play-lh.googleusercontent.com/a-/ALV-UjV96HjIfbi5Z5cojP_v8cSYK0ywq-IxJkMuPu5v0SLQch-CgPrQ,"It's not fast, you have to wait for a little while, for the mony to be transfered to other banks or telebirr. And that waiting period of time is really annoying!",4,3,,2023-12-20 07:25:28,,,
889463bb-0f58-44c7-b9f1-ef3412cab684,Alula abanega,https://play-lh.googleusercontent.com/a/ACg8ocI8-kS8Pndy2T1AsicCmlLpe_o6l42CQSdmrpEFG-wvIP7kGQ=mo,access,5,0,,2023-12-19 17:44:41,,,
77072156-f607-4501-a378-1a6cac67aee5,Elias Ef,https://play-lh.googleusercontent.com/a/ACg8ocLvKx6E7FOU_Rj9epXRpEhDus3IK1UhD7Yr0Qz6oPjpD21vBg=mo,Nice app,5,0,23.10.24,2023-12-19 10:39:13,,,23.10.24
67f5b3e3-7b9d-4b53-bbf2-8d7220ae030b,Wondimu Ayele,https://play-lh.googleusercontent.com/a/ACg8ocKvBUOGWciGtAgEJLpHU8nV6l_z_N5RslbOR3otwES_NJ3WCA=mo,Nice,5,0,23.12.09,2023-12-18 16:44:58,,,23.12.09
6cfdf0a9-ab42-4f8a-a6fe-e7e1b966dea9,Yabsira,https://play-lh.googleusercontent.com/a-/ALV-UjUbHPzM3jLsMSweojO0Q3a-aEo1O-_e8vGvPLv0DYcFAhrlOc0,Best app,3,1,23.08.03,2023-12-18 14:43:19,,,23.08.03
9a9a7d20-59f9-4c0d-a593-2c0d8d5f6383,Firew Getachew,https://play-lh.googleusercontent.com/a-/ALV-UjUD-Tbxge7bifpQa9ox8zAyomX3ahJeMhYwSbHrjvs9vIlJppmX,Nice,5,0,23.10.24,2023-12-18 10:54:08,,,23.10.24
3af1e3ca-90d4-4919-8307-890154b372d2,Nur Umer,https://play-lh.googleusercontent.com/a-/ALV-UjXljeOKnPhGEPUJOU7WWt0vUhy8kk_QF6X3gxed4Zovky32l6MV,Bedt,5,0,,2023-12-17 16:57:00,,,
d5685b3d-9ac0-4671-82f8-3bed781e7fa8,Alemayehu Adisu,https://play-lh.googleusercontent.com/a/ACg8ocKU1sPrTW8km1_ac5jd05mvocgE2cDOZxOWGp8QJYutWyTJew=mo,Good,5,0,23.12.09,2023-12-17 15:56:27,,,23.12.09
66d169db-b7a5-46e6-bd1a-ae5241307d66,Kelelew Kedir,https://play-lh.googleusercontent.com/a-/ALV-UjUluv8UECD-lNBneY-nVbVXdVYug9IgrkQswMg9Y4W4diCYBx4,wow wow it's how enthusiastic app.download and see...,2,0,,2023-12-17 13:11:36,,,
721ed78f-f1b1-4088-9ca8-07d702ab1742,yassin surur,https://play-lh.googleusercontent.com/a-/ALV-UjUsWcH-SNpgoha_hkdtPIX4nWXNHvW4rFz-AbSHBGqERvXCTvwI,Good app,4,2,23.10.24,2023-12-17 11:29:19,,,23.10.24
436a88e7-e6ec-4e17-84d6-3e161986072b,Demlash Demlash,https://play-lh.googleusercontent.com/a/ACg8ocKR0TseWlIAnBOGKCp42Jzzc7Itc6gYxizmnrPULNwj73_LaA=mo,Wow,5,0,23.12.09,2023-12-17 09:31:19,,,23.12.09
8d67efc7-c89a-4376-81a9-cb8e7529a8a4,Leul Nigus,https://play-lh.googleusercontent.com/a/ACg8ocIfEOK6XJH7BK_0pRoJ_mkHTbuDrk3lyIkm2krTTDyYhQ4EjQ=mo,It is a very difficult application. It has many problems.,1,0,,2023-12-16 21:43:50,,,
d482ce64-6e63-4810-a089-323d13866350,dinar habesha (Clothes),https://play-lh.googleusercontent.com/a-/ALV-UjVs96h79brLw23xDjqbXeHVuJSyy_7JjHGu9DdFu4XW3-LIQQg,Very unique,5,0,23.12.09,2023-12-16 21:32:03,,,23.12.09
621ffc36-4f5f-4df4-8d5c-98cbc018592d,Adem Abdirkadir,https://play-lh.googleusercontent.com/a-/ALV-UjUxVik7SJ55Xfg1VbVQzWc1Qr84oQstKbL6dDdMIIARRfBVY9Qh,Good app,5,0,,2023-12-16 19:39:12,,,
b9cd213f-a3a1-4683-be92-07e7731e5a4f,Mekdes Balcha,https://play-lh.googleusercontent.com/a/ACg8ocKCFkeeWph2rJ_ryRpp_DwF2d4Pvg959uMss9eBzlR2ANm5vw=mo,Fetan betam kelal le atekakem,2,0,23.09.23,2023-12-16 15:49:59,,,23.09.23
5fd8d560-a758-4fa6-ad79-9b96b6a92bc0,ህያ ብ,https://play-lh.googleusercontent.com/a/ACg8ocK4UdZrNSualT6W5GNZAbkPufr6YFSAXtHTNJ4fHGD-BQATzA=mo,Like apollo app,5,0,,2023-12-16 13:37:33,,,
3141c283-ccdb-4d32-909b-965060c067d3,Abdulakim Mohamed,https://play-lh.googleusercontent.com/a/ACg8ocIY0AtDQCz2JdO9CUtRBvk52d_IS_mqnEeVc_xBbXT3_g5EtQ=mo,Very good app,5,0,,2023-12-15 22:49:04,,,
cf1737c0-09a6-48e4-89b6-415aa8bf2957,suleman ibrahim,https://play-lh.googleusercontent.com/a/ACg8ocLXUe9CrXt3p4cKGY9q3oTN1c7JcuYu_qmtxcGAH1s_azheUw=mo,Abedariye 🤣🤣🤣,5,0,23.10.24,2023-12-15 18:19:00,,,23.10.24
fc91cf28-333c-44e8-9424-5d8adedc3b3b,Nur mohammed Hussein,https://play-lh.googleusercontent.com/a/ACg8ocKajbkwYZqcfW9ja7J5ttxkpDbje_k-vPBKOyrDruKdz3ZYHw=mo,Best app,5,0,23.12.09,2023-12-15 16:18:33,,,23.12.09
a612851a-6ad4-4fa1-bf80-4c28cebf0b1b,Saber Negni,https://play-lh.googleusercontent.com/a/ACg8ocJ9nikA0GhxUVLlRCxvGA1f6rXTzIq3_t3Spz6FYLWHKpRCeA=mo,"This App It is not active application to crate new account Aafter some process it says ''*operations not successful Please try again'' and some time '' SMS currently not working'' Please fix this proplem,",1,18,23.12.09,2023-12-15 11:39:37,,,23.12.09
8d6ad2f9-7130-4429-b3e7-6e38f6c1735c,Ethio phrank,https://play-lh.googleusercontent.com/a-/ALV-UjVL0yyyxhb3F2DHRY23K8Ed-UGQQwep2K0SvEkDkcDiNZMoKBUv,Nicw,5,0,,2023-12-14 20:16:38,,,
1b5b32cd-9507-4d9b-a5a7-288f58d45f44,Ethio Christian Media,https://play-lh.googleusercontent.com/a-/ALV-UjXpw_itmLLSmgXHwxgdxcdCxx6XDAr2armKDU8RTwoQ6PgGg47s,Best aoo,5,0,,2023-12-14 18:45:32,,,
a9311996-1fea-4634-a63b-a2ffce26663f,Hamdi Ame,https://play-lh.googleusercontent.com/a-/ALV-UjUUArYnWoNBybZ_njS1F0G5T9osB_6V-FXyzY0iKz9qrJ6BjHIeNw,It's very important I like it more than I can tell you,5,2,23.10.24,2023-12-14 17:42:37,,,23.10.24
55f35e9d-3766-49da-9a09-74ba216b50d9,Blue Sky,https://play-lh.googleusercontent.com/a-/ALV-UjX_o0tIoaCZSnWkuLEY_GcsNv6jiNR4tP4vk-8A2Mb1Gu4ClCE,You say you provide a loan service but when we click the loan option it says customer record not found. Please don't advertise wrong things,1,2,23.12.09,2023-12-14 15:55:22,,,23.12.09
5c54031e-f062-41fa-8666-b26e33e53f9a,kirubel tsegaye,https://play-lh.googleusercontent.com/a-/ALV-UjUm7fAbugU1SmukNboVNsZGX-QAqZDUjshm-Ux87P5y4ec1FX5V,Ok,5,0,23.12.09,2023-12-14 12:59:37,,,23.12.09
24a92901-a233-412e-9fb4-1caf23eee066,yohannes “Jossy24” mamo,https://play-lh.googleusercontent.com/a-/ALV-UjX6r6qapyOSi4IeKy5i3HdT6LghqY1-LzewaS4J0QAiNOt3nS58,ወድጄዋለሁ,4,0,,2023-12-13 18:10:41,,,
2f39ed01-2439-41c9-ac7a-7faeb61321d8,Fitala Kure,https://play-lh.googleusercontent.com/a-/ALV-UjUV5S9i0qUAWYSWKRD4rMql4QhjfxAeETmJTJZhao4-p5dN-yk,Difficult,2,0,23.10.24,2023-12-13 14:12:44,,,23.10.24
4b31dc5c-4c39-4801-80a2-bbba67044d13,chris Yab,https://play-lh.googleusercontent.com/a-/ALV-UjUS29jksxox4g38PwQfcn60Zwr-_LIcaw7QN2iKeBc8p-k2FvM,Mdim,3,1,23.10.24,2023-12-13 13:21:55,,,23.10.24
c2de5328-a3d9-403b-8de7-2a3b70d691b2,Dawit naba Chemso,https://play-lh.googleusercontent.com/a-/ALV-UjXV_gj5BckPs8k2tUDDgFMGFVLHyAr55QqBNbfKeC_KedIlRdg,ለሁሉ ምቹ,3,0,,2023-12-13 13:01:05,,,
26b47a19-10e1-4ca2-875d-ba0e14ff3b63,Henok Gizaw,https://play-lh.googleusercontent.com/a/ACg8ocKcypDPfdOp41cW0eJXx4QzXbwdek5Fu2pG7OkCWyfTt6ko_Q=mo,Good,5,0,,2023-12-13 11:32:19,,,
76335191-25ff-4a5d-a2f4-16f81c5253b0,Kiflom Kiki,https://play-lh.googleusercontent.com/a/ACg8ocJBSiku4DIBVLwn1lB3sfsQaq_nxtaeuaNrcL9fmAgRX6p5pQ=mo,This app is not help füll it contains too many bugs in its usability so debug it as soon as possible,1,1,,2023-12-13 10:50:21,,,
8d88e221-5a26-4a11-9498-db0a9d5e5446,Meser G,https://play-lh.googleusercontent.com/a/ACg8ocJ6c926mtTohFK7nqOrZEKOStcgmxeRLD64YhyyVQuiSdrpUA=mo,easy to use .but loan should be as fast as you advertise,5,7,23.10.24,2023-12-12 21:46:37,,,23.10.24
0dad93af-a582-418e-b440-0b31464cf9fd,Ergibe,https://play-lh.googleusercontent.com/a/ACg8ocI7m5KiQ3JH799YSfxAjWNe6eHU1F7owZ2MUt2EpLVQ3GAHfA=mo,Keep it up!,5,0,23.10.24,2023-12-12 12:10:01,,,23.10.24
bde3f74d-ce17-49f9-b118-6a3b0f169de6,Bona Abdisa,https://play-lh.googleusercontent.com/a-/ALV-UjWTRzLZ1Qsl1WW8Oh2gQuiiCzHVkCB922miO2LaxlSydQXlo-mo,Good,5,0,23.07.08,2023-12-12 11:55:41,,,23.07.08
147130f8-3650-4bcf-acad-1581f2e894b5,Elyas Ayelign,https://play-lh.googleusercontent.com/a/ACg8ocLS56LBWYh73U0RNvRBXAEVgRagF_T4N-ObJVos1JfYI5E3LhA=mo,Now it does not work,5,0,23.10.24,2023-12-12 11:11:01,,,23.10.24
ee2ce1d1-7857-4216-ba78-1f23089aabf6,Ashenafi Henok,https://play-lh.googleusercontent.com/a/ACg8ocJGosEOKGFSPJSDgWyf2oURtHFTf8ea5dxzbIdfTw4lk9g7FLc=mo,"I rate this app zero,coz it is totally ...",2,0,23.10.24,2023-12-11 17:45:39,,,23.10.24
e6192e71-74b9-4efd-b11c-6de56720f7d5,Abdushekur “Kutataa” Kutataa,https://play-lh.googleusercontent.com/a-/ALV-UjXprVy4Pjt3znrFOT_3XwxUJIFezq2V8Isc1elTvecT6F-pIeA,Satisfied,4,0,,2023-12-11 16:35:21,,,
33748510-d061-4654-be70-5a6d664f05a9,fuad semir,https://play-lh.googleusercontent.com/a-/ALV-UjXU1GG22aIIzluKRa34zTDwQ6LgPPUJq49GsWkIWYNQ3jRpbnvs,My phone is lenevo apps not working,3,1,,2023-12-11 14:36:44,,,
e2235928-a655-4230-a77f-afdc018bd8bf,muse bekele,https://play-lh.googleusercontent.com/a-/ALV-UjUegWAV1i7oAohyMANCa0N9PViEiDYFdrVQ2b2YHABS8P9LHtyB,Very Good,4,1,23.10.24,2023-12-11 12:08:50,,,23.10.24
077903ed-9882-461b-8029-c5f3c9765d9c,Abdi Gudina,https://play-lh.googleusercontent.com/a-/ALV-UjVun646NTzsrYLGqRvsZyqKQA0bKgae4VV9edbnBbFpyvtipoIy,Little problems sometimes make busy and high size it is good if lite app is available,3,1,,2023-12-11 08:01:53,,,
18dd6304-45a4-4ccc-8eb3-cb992d3dd247,qabdalla qali,https://play-lh.googleusercontent.com/a-/ALV-UjW3IGP4QTTKdt66ZHsLs99oVItg7HV1XC_1lZuvaK99ttNASx8,Wooow,5,0,23.10.24,2023-12-10 22:58:40,,,23.10.24
0f633732-96b8-4c73-b2fd-19fe8efa3951,michael ejigu,https://play-lh.googleusercontent.com/a-/ALV-UjVUHwUKRHhexQrjO2gqHAiq8eQhzS73OeS7go_T6n0XugOO-ao,It was a very good platform but some time restrict transaction and instant loan.,5,1,,2023-12-10 12:12:22,,,
9c0eb400-033a-43c7-904e-97475974f1c5,Yonathan A.,https://play-lh.googleusercontent.com/a-/ALV-UjUH59OuD-kVCIU2PBJObF3QX3rzKKA-oygxKkJ__mInJ8a-V3R0,This is the most ugly and useless and dysfunctional financial app I have ever seen. Shame on you for being a large bank and for failing to provide a properly functioning application to your customers. I do not recommend this rubbish app and I urge anyone not to install it at all! Waste of time!,1,45,23.10.24,2023-12-10 10:27:40,,,23.10.24
7f3574cd-ec6d-4e96-9848-dde85b11c552,Natnael Tilahun,https://play-lh.googleusercontent.com/a/ACg8ocI02OS14QiNGZA8yNIm14BUyUSH9J040kz2I-qXTFxmdOHUFQ=mo,Improve the app speed ..signing in is so tiresome the app keeps returning u to the start and wastes your time ..disappointed,1,7,23.10.24,2023-12-10 09:59:46,,,23.10.24
429c3951-c99b-42b6-b22a-146e9b18db24,Tebakiye George,https://play-lh.googleusercontent.com/a-/ALV-UjUwup4ghvvurSJG9u7Z3Pw_iuPCc5mI9asaGlAThfjz4nyMBqw,It is a good digital banking system,5,3,23.10.24,2023-12-10 03:49:17,,,23.10.24
825b9438-a4f6-4262-836e-6ae14edb0bc3,gedion Dereje,https://play-lh.googleusercontent.com/a-/ALV-UjU_GlIvpVq5QVf7m1XCcZes1KDxW7hxZwg03LdWqqNlMvZemaU,"It doesn't show the logo on my phone, can you fix it? Thank you. Edit: It's a google pixel 7",4,9,23.10.24,2023-12-09 16:37:07,,,23.10.24
bdce3dbe-69ae-4044-8387-c4c953eb15dc,Jerryman Tegabu,https://play-lh.googleusercontent.com/a/ACg8ocJKDw7VP9PoPjThexuarobO7KqbO96XgiLtQVT-BrXwO0m2yA=mo,ok,5,0,,2023-12-09 16:18:00,,,
b9b9dc8b-d1d0-4a2c-a064-0cbe8314b5c4,derege beqele,https://play-lh.googleusercontent.com/a-/ALV-UjVMHf2_RDPtvJ8wf738ZjeBTnj74gT99SJ3UJ5IzirkjARbX34,I have long period experience,5,0,,2023-12-09 06:06:12,,,
9cc71c08-9cbf-42b0-8940-2a384e835a7c,Yusuf Z,https://play-lh.googleusercontent.com/a/ACg8ocKH9RthnTzxeuYxLoe8s1cvD01BOnx3kS1oWdtO7LesRlcBIw=mo,Best ever,4,0,,2023-12-08 21:32:46,,,
05e61042-0fec-474c-a3da-9e51cd738140,Tinsae Robe,https://play-lh.googleusercontent.com/a/ACg8ocJKApt4NGXmlHm0boU5XM6H0cpNThf0k1RMS01TIbJ2vVmXvQ=mo,Good app,2,1,,2023-12-08 21:25:24,,,
ec3c91f1-a52b-4216-aa4d-09a44f2b5e2e,Zd Sol,https://play-lh.googleusercontent.com/a-/ALV-UjVXOAyima30wSKu7P8nX_NaKQ5GhPakPlQNtxkeybe4EUK7WaPv,👍👍👍,5,0,,2023-12-08 15:40:03,,,
206434c2-cd9b-4cb6-b9c9-30ac237501f2,ali “Alisalih” afar,https://play-lh.googleusercontent.com/a-/ALV-UjWE-S8UmlhYxxceU90GsfvDhpWqgknGGX6-9dDU_4rkLaEatc4,Good optional support,5,0,,2023-12-08 12:42:34,,,
2440af5c-7f1e-44af-96fb-f8b5247aff92,Lij Tewo,https://play-lh.googleusercontent.com/a-/ALV-UjXX4X_5mPAeRwaZhLHwvA0I9CPCTgDU3k0pebBgeaLBrcxEXXTK,😎,5,0,,2023-12-07 17:50:43,,,
4178126b-45e7-4b28-9a86-082763edc56b,Samuel Kebede,https://play-lh.googleusercontent.com/a/ACg8ocIUArCh1e0dS3kxvKrVrOXXIdlIWUZ_wF6NStwskkOz6SBCyA=mo,"I don't understand how a big bank as Abyssinia can come up with an honestly terrible and frustrating app as this? Did you even test it? I installed the app and followed all the guides it got my name wrong, my dob wrong, couldn't edit it, couldn't upload a photo, it keeps crashing... It was a waste of my time very disappointed!!!",1,5,,2023-12-07 11:22:12,,,
5332f458-624a-49e6-b12e-f7e0e503cfea,Hirphaa Tolassa,https://play-lh.googleusercontent.com/a-/ALV-UjVlskclANVM9V4O4LhftyadCJNhvYoattTbi6Lc8IptFHkZfLH0,Military,5,0,23.10.24,2023-12-06 17:46:40,,,23.10.24
466b0e6a-7ca2-4501-8449-66b549e636a4,Jemal Seid,https://play-lh.googleusercontent.com/a/ACg8ocJ8yNZyYUsMWWHM7JqccjwcuqckRW3J_iJXDkYbLsDeVklvWw=mo,Pis,1,0,23.10.24,2023-12-06 17:05:10,,,23.10.24
e61df236-9f9d-4086-9444-5ed79c405f5f,Abraham Shamil,https://play-lh.googleusercontent.com/a/ACg8ocIG9GuBEuTt3fZ5KpRTW5VZO1AcYljVF32nrMafgvVg838Dig=mo,ይ app Sesitamu bateme aschagre nwo lamnengem sisitamun kalale argute,2,0,,2023-12-06 17:03:17,,,
fb472cd9-727a-49ff-a239-4556620fe455,Eyob Mewael G,https://play-lh.googleusercontent.com/a-/ALV-UjU2ktFE2z0TgADWFVpOYwG8DSXA0k6EVGkpq7FfSfP5Nxqubt1A,"It's have a problem,logout & login",3,1,,2023-12-06 15:28:48,,,
12067468-592f-419a-abc8-a71aac6911f7,Befiker Sintayehu,https://play-lh.googleusercontent.com/a-/ALV-UjXVO6RBswP0uRb4DYLCdcQz4kTO30s3oB3Xb0BeZfj9GpHBeqzh,"I am trying to use the service after downloading the app and deposited some money. After certain period of time the system prevent me to send any transactions from Apollo account to any Bank account. The customer services professional who picked up the phone reputedly replayed "" your case is on process for the last two week",1,41,23.10.24,2023-12-06 14:07:13,,,23.10.24
910fa3ea-29db-4e6d-972b-83a7ccf0b381,Abnet Hussien,https://play-lh.googleusercontent.com/a-/ALV-UjVZslJ4lvNchtx0hyqdw0ab7s8C310W96dfgGfvefwBWLTAhBs,it fails proceeding after sending OTP for registration.,1,0,23.10.24,2023-12-05 17:47:40,,,23.10.24
1d9285f6-3570-43b1-b649-dfbffa671471,Fenkl Massawa (fenkl),https://play-lh.googleusercontent.com/a-/ALV-UjU5ZstflCteGyoqkK1e9i-ONmrjF1GEX1dUrKsrs7r_YNXb4HjF,I like this app,5,0,23.10.24,2023-12-05 15:41:48,,,23.10.24
26a50719-d3b5-4703-a942-5640e04d824a,Mula Boad,https://play-lh.googleusercontent.com/a-/ALV-UjVjJJjuA1BrSeRDpwtTk3E8kEcJmHQzdF99g0IGEOmmj-JjzsI,Litterally i am well exprienced in social media.but iam new camer for your apolloups,5,0,23.10.24,2023-12-05 14:55:36,,,23.10.24
4f2712f8-4b7f-45e7-8afb-90556692a6b5,yegna gojo,https://play-lh.googleusercontent.com/a-/ALV-UjVAErbgudADbrsE14EdyvLWkunrV225Z7WkPDf9yetPYJ-ylRu8,Good,5,0,23.10.24,2023-12-04 09:47:48,,,23.10.24
