reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,review_date,appVersion
fe30aec6-f85c-4571-8428-3835e91be5e2,Melese Tekilemariam Azememew,so far so good!,5,0,24.01.17,2024-01-26 19:40:17,24.01.17
12306dcf-53a7-4f3b-847e-21062ef2836e,Mersi Menge,Tuesdays Tuesdays,5,0,23.12.29,2024-01-26 13:27:16,23.12.29
492f1d39-04bc-4538-a10c-d6b6109fda50,Abinet Teshome,best app,5,0,24.01.17,2024-01-26 12:26:06,24.01.17
3309a017-ddb3-4f1e-8d47-dd29256d81e5,Ben Bin,It doesn't work Its lie,1,0,24.01.17,2024-01-26 11:04:58,24.01.17
3f5d2a1e-da60-4264-802b-448b7939ec78,Tesfahun Kifle,This app is a Joke!,1,0,24.01.17,2024-01-26 10:31:07,24.01.17
bfc2eaa1-4632-4899-a2ce-88cecc145f37,redeat melaku,NIce app,5,1,24.01.17,2024-01-26 09:43:36,24.01.17
1a64b404-744a-4851-896a-24f1013496e1,Daniel Dadimo,"Overall worst experience. Even their digital lending is a kind of scam. They will drag you down back to the minimum eligibility level once they collect their credit ammount, without any bad score. Don't do anything with BOA apps.",1,377,24.01.17,2024-01-25 20:43:04,24.01.17
d9a70dc4-6f80-4781-be1b-91ee17a3c68d,mohammed love,Very fast,5,2,24.01.17,2024-01-25 20:22:49,24.01.17
4b4b87fc-5045-4cde-ad35-97190f0c2a91,Abeni Cm,"If negative rating like -10 stars existed it would have been a perfect fit for this App!!! , it keeps crashing every second, it takes minutes to bring up the input field to enter the otp , it doesn't even send anything for the final verification part.",1,686,24.01.17,2024-01-25 19:01:22,24.01.17
07458a73-5e61-451f-8c05-7872a4a02340,husan mohamd mohamd srefe,ብድር,5,0,24.01.17,2024-01-25 18:48:22,24.01.17
70ced1a8-546e-4d3d-bf2e-50d6d898400e,Ahmi Man,Good,5,0,24.01.17,2024-01-25 14:39:25,24.01.17
e2694934-10b0-48a9-9737-992f30b9ed57,Teruwerk,Bad,2,0,24.01.17,2024-01-25 14:38:11,24.01.17
59ddc315-90b9-45f2-ac52-07cda122115d,Tegegn Wukianos,Worst app i have ever seen please fix the crashing and ui problem,1,8,24.01.17,2024-01-25 12:37:47,24.01.17
c87c1dc9-db9f-4664-9e00-bdd5f10fee40,Getayawkal Demissie,The app is not yet finalized I think. It crashs frequently,2,3,23.12.18,2024-01-25 10:03:35,23.12.18
5430972b-cbbc-4cb1-b115-3827f27cd7a3,Hewan Merekelgn,Nays,5,0,24.01.17,2024-01-25 02:41:31,24.01.17
7a6178fc-1fc0-4ed7-a85d-b5efeb07b1f7,Emran esmael Jabir,Hadebera,5,0,24.01.17,2024-01-24 20:43:46,24.01.17
974bace8-15c7-479d-bbe0-928c67c40e62,Abdu Badlu,HuAwei y7a,4,0,23.12.29,2024-01-24 20:05:30,23.12.29
74137b82-3edc-41bf-8b6a-acc52f201bbe,Kelifa Kuratu,Easy and fast app for all you are number one contenue,4,9,24.01.17,2024-01-24 19:10:43,24.01.17
95d54a4e-e28f-48db-be7a-ac617f1cd4f1,Habtu Mullat,The app is very good but it used high mobile data resolve it.,4,3,23.12.29,2024-01-24 17:32:02,23.12.29
6f0ad155-1239-4b44-b03b-89b14630606c,Derara Natea,For digital technology use,4,1,24.01.17,2024-01-24 17:23:19,24.01.17
a3a157ac-4c39-4b7d-a2e9-2949647c4f72,tegegn addise,Xxxxxxxx. DON'T trust,1,0,24.01.17,2024-01-24 17:09:43,24.01.17
7048bd84-0dc7-40e3-8cb4-34d2fcf430de,Endriyas Haile,Good,5,0,24.01.17,2024-01-24 16:55:37,24.01.17
ece560b5-4b54-4bba-bb26-6770265eb8da,kalabe ayalew,very slow,5,0,24.01.17,2024-01-24 14:17:39,24.01.17
1e7f91e7-faf0-4048-9e89-418725a30a87,Biniam Tadiwos,It's not active and efficient,1,1,23.12.29,2024-01-23 18:33:02,23.12.29
7b120fa8-053f-4729-85a6-7504ec0ff2c6,Abdu Alebachew,Nice,5,0,24.01.17,2024-01-23 18:01:47,24.01.17
3464b69c-879a-43e9-b5b5-5a9974febb16,Fekadu Negash Muleta,Best of the best,5,0,24.01.17,2024-01-23 17:01:25,24.01.17
1fa907d9-a024-44ef-8b20-d0ad49e2ee85,Dagim Melese,Unable to open,5,0,24.01.17,2024-01-23 16:34:26,24.01.17
e03d5d3a-5578-4e09-854b-0ee9e22a2a32,Esayas Melese,ይይይይይ,4,0,24.01.17,2024-01-23 15:47:53,24.01.17
51c52e0a-4433-48e4-911a-682f9e6c0b8f,sky nuts,The app crashes. It requires high quality of connection. It is basically unusable to most. Tried to open it more than 30 times and it didn't even open once. Apollo is a joke.,1,141,24.01.17,2024-01-23 15:44:26,24.01.17
076923eb-c03e-4a71-b838-efcdf6cb6c28,Mesele Gelanew Tadese,It is ok,5,0,24.01.17,2024-01-23 14:54:41,24.01.17
adc1e91f-b902-4723-bd56-14d5b84e14df,Nati Man,Amazing app,5,0,24.01.17,2024-01-23 11:55:48,24.01.17
e1d41624-32a1-4bdd-b3ac-4bb35f5ffa46,Meron Brhane,What an app,5,0,24.01.17,2024-01-22 19:11:55,24.01.17
9dcab2d3-5864-46b4-99c7-28a95782c594,Abebe Yihun,0_1 experience,5,0,24.01.17,2024-01-22 09:23:03,24.01.17
f20fedd6-3ed6-4a43-91da-0625ad91f1d0,Jemal Getiso Hassen,Good,5,0,24.01.17,2024-01-21 23:03:08,24.01.17
5b556e3f-36bd-4dec-88e2-d7f7535b6a47,Dãve Norton,worst app it doesn't have a logo on my side,1,1,24.01.17,2024-01-21 20:30:15,24.01.17
b89ee5b3-dec9-42d5-aab3-d444fe3f76d0,Jemal Kemal,Google account,5,0,24.01.17,2024-01-21 03:02:27,24.01.17
614eba19-4817-4519-bc0b-417cbccc7af5,Dessu Beyecha,Best app,5,0,24.01.17,2024-01-20 00:28:42,24.01.17
61ece4a7-7fff-48a0-83dd-b1e285e48300,Melkamu Yaekob,Always new things! BOA💪💪💪,5,0,24.01.17,2024-01-19 22:34:56,24.01.17
e82ec6e7-2082-443d-b4ed-eb8ea362fae0,Gemechu Nura,It is great app for me and it's credit is also fair!,5,1,23.10.24,2024-01-19 22:26:11,23.10.24
cecb8fa1-1245-4b09-b221-8bc79c574ec4,Ephrem Fiker,It's good app but there is no easy to deposit money.,4,2,23.12.29,2024-01-19 21:46:22,23.12.29
0eefa590-d94e-4977-ae6c-34d8c25405c2,Rahima Mohammed,Cool,5,0,23.12.29,2024-01-19 15:40:50,23.12.29
be8c4a1e-415b-4460-929d-92a119241687,Noah Daniel,i didn't believe when i saw bad comments about the app and they were all true. guys don't waste your time on this,1,0,24.01.17,2024-01-19 12:20:16,24.01.17
e29352aa-49ce-4c23-b198-574b58818989,Gano health,The app is good but we do not know what is the criteria for each service give by this app please include it.,5,2,23.12.29,2024-01-16 17:48:58,23.12.29
1329441a-9e70-4fbf-ad64-6b76c7d8c8da,Jelalu Muhdin,Really appreciates this apps fantastic!!!,1,0,23.10.24,2024-01-16 14:58:51,23.10.24
ab016fd2-467e-4db8-bf0c-76679ef5d003,Miki Ethio,"It's been a year since I deposited money here, I still haven't been able to withdraw my money and I advise you never to use this, they will eat your money.",1,8,23.12.29,2024-01-16 13:35:32,23.12.29
21669fd8-78fe-477c-b4c8-1e16a9ca373f,sintayehu Hailu,pls start,5,0,23.12.29,2024-01-15 17:27:11,23.12.29
ad82068e-3002-459c-8ba3-dc81b62a7404,Mohammed,Very good,5,0,23.12.29,2024-01-15 11:16:29,23.12.29
5a97b82c-c5d1-40ed-839c-092f74143b41,Muhammed Abdella,Best app,2,0,23.12.29,2024-01-14 01:07:21,23.12.29
00e119e8-06a4-424d-afa0-1aaa44550125,kemal ahmed,ዋው ብጣዕሚ ገራሚት መተግበሪት ኣነ ብወገነይ ነብስወከፍ ሕብረተሰብ ነዛ ኣፕሊኬሽን ኣውሪድኩም ካብ ፕለይስቶር ንኽትጥቀሙ ይሕብር።,5,0,23.12.29,2024-01-13 22:27:28,23.12.29
44a6bf9a-3378-4925-8d4b-ed8879a25f5d,temu welda,I like 'it,5,0,23.09.23,2024-01-13 17:57:58,23.09.23
e2b0d66d-7633-4a3b-abfb-7e89603f061e,Yonas Tedros,ይሄ አፕፕ በጣም ብዙ ችግር ያለበት ነው . 😡,1,1,23.12.29,2024-01-13 09:13:22,23.12.29
44230f8b-30b0-404a-9479-d9ce888b8077,Yoni Yonas,It should be updated to be fast and secure,3,3,23.12.29,2024-01-12 14:42:43,23.12.29
6a98ce21-4fea-4e9c-b16c-347e2424631a,Yibeltal Andualem,"Sorry😔 I didn't get expected from this app. Most of features are not available as per the app term and conditions like Debit card , mobile topup and loans☹️☹️☹️",1,35,23.12.18,2024-01-11 21:47:23,23.12.18
2f96678b-2263-4a2f-b682-3fb93017aa82,Bisrat Haile,very nice app for smart phone user,5,0,23.12.29,2024-01-11 19:38:42,23.12.29
cd60c235-7464-412b-a755-d188589325b1,merkato gebya,Appolo credit system doesn't work max 2 time it's totally fake I am really disappointed on the app,1,5,23.12.29,2024-01-11 15:34:33,23.12.29
34e04231-f9c4-4cdd-9cc0-6d9bafc9e5e1,Jakob biruk,So many problem fix it before you guys launch it,1,1,23.12.29,2024-01-10 16:29:49,23.12.29
7545933a-844c-4e38-9752-e4cbfdc46523,Hailu Yeshitila,This is one of the worst mobile banking application....that I have ever seen.,1,1,23.12.18,2024-01-10 16:22:23,23.12.18
892cad2f-b623-47ef-b7cd-e28b84334f68,biny cake,I hate this app it is one of the worest app i ever used!,1,0,23.12.29,2024-01-10 16:16:46,23.12.29
68b4b8d9-bf36-40f5-b914-cc92d5ad5934,alli sd,Worst app,1,0,23.12.09,2024-01-10 13:29:22,23.12.09
61c9eef2-07f2-4f7a-978d-74a32a408180,grind,What a trash. I don't expect such terrible app from such big bank. It crashes everytime I log in,1,8,23.12.18,2024-01-10 09:40:28,23.12.18
f3798768-8215-40cd-a47d-7d6864f467c5,Mahamad Abdalla,Very good,1,0,23.12.29,2024-01-10 00:40:46,23.12.29
f0acb49c-bfc5-4d21-9399-e5f2c41cec66,Lidiya Meseret,App malfunctions regularly,3,1,23.12.29,2024-01-09 12:47:43,23.12.29
959c48bc-a3ba-445e-82cd-f8dbd23043db,Zerihun Mola,Nice one exactly working 👌👌,5,4,23.12.29,2024-01-08 23:03:38,23.12.29
68f27897-d7ef-4e31-8a88-19722a02eefb,Ale Belai,Why do not update,4,2,23.10.24,2024-01-08 18:31:36,23.10.24
6ca8ed0c-cee8-4984-baf1-eb4fd5abfc8a,Dagim Atlaw,ፀዴ app👏👏,5,0,23.10.24,2024-01-08 11:58:24,23.10.24
fb3f93aa-d93f-4698-be32-ec425b67a7b9,Fitsum,This app is not working💔,1,0,23.12.29,2024-01-08 09:29:35,23.12.29
5de4b0e3-0ab8-48b8-9663-49f3de4f1fa2,Doha Qatar,Whay not download this app,5,0,23.12.29,2024-01-07 16:39:44,23.12.29
aa4ef846-2085-4d46-b0d8-cfa23fbee680,Ethiopia,I advise people don't use this app it's poor quality I don't understand why BOA give green light for A poll,1,0,23.12.29,2024-01-07 08:18:17,23.12.29
07999dc8-f06f-45cc-9273-9e289970dbb9,Shukri Mohammed Aliyi,Very nice 👌 👍 👏 😀,5,0,23.10.24,2024-01-06 17:51:42,23.10.24
27d946ac-96fe-4509-b0c0-ee40f4062466,A.H,Worst App ever.. My God.. Don't use it.. I swear.. Bad Bad Bad...,1,2,23.12.29,2024-01-05 20:50:51,23.12.29
4294f516-2fe6-4a31-8302-dde1c7ccc5b9,ERMIAS HAILU,"The app is very different from other bank i like it especialy the wey how to issues card and when the card is lost how you out of serivec your card with this app, the probelem it is very slow to open i think it is a back end problem please solve it as soon as possible.",5,4,23.12.29,2024-01-05 20:45:24,23.12.29
6a88299d-9f5c-45a1-ab9d-32c7387308a7,Daniel Beyene,Usless,1,0,23.12.29,2024-01-03 16:03:32,23.12.29
aa8bef91-8f06-47d5-ba7b-b9beb5a16a05,Estifanos Atenafu,I like this app,5,0,23.12.29,2024-01-03 15:32:07,23.12.29
0cbeb931-b680-4905-a3e6-018b5c717db2,Kenzu Mohamed,wow,5,0,23.12.29,2024-01-03 14:23:12,23.12.29
668fc8b2-29d2-4fc5-a832-e9ce4b200d70,CHALE Mulat,Tankyouabissinabank,5,0,23.12.29,2024-01-03 14:20:10,23.12.29
6e16fa5c-0d8e-44a2-8e0c-cd40bfe0ec2f,Mohammed Abdurehman (Obsanjir),Best app,5,0,23.12.29,2024-01-02 18:34:54,23.12.29
9d03f49c-dcea-4b6e-978c-8eaaf8b74070,Serii,Apps keeps crashing on Android 13 and 14 ....... On old phones normal nw .....,1,7,23.12.29,2024-01-02 17:48:57,23.12.29
2ad5174d-7ed6-4b4e-bd76-fad9d752f508,Solomon Asnake,በሐቅ ከሰራችው ምርጥ ነው ግን አጭበርባሪው በዛ,5,0,23.12.29,2024-01-02 14:05:56,23.12.29
6ddb6587-9aa6-487d-9c4e-82e0b0d4c64c,Fdffft Ffvvg,Boa,5,0,23.12.18,2024-01-01 15:08:52,23.12.18
ab92a3e1-8e3b-4d2d-873a-931f049f6e97,Muhammednur Furo,It is crushing,2,0,23.12.29,2023-12-31 13:20:27,23.12.29
ab1bae13-caef-43cd-9f98-cbc677ced329,Fish Gir (F:::M mercy),I can't give this app rating... The most disgusting app... it's have alot of problems,1,0,23.10.24,2023-12-31 09:43:10,23.10.24
163566ab-d2eb-423d-9462-8359a9b42db2,Seyoum Hailu,helpfull app,5,0,23.12.29,2023-12-31 02:18:45,23.12.29
c4bc92f5-1903-4972-badf-03afddbed3e8,samson yilkal,It is optional for telebirr,3,1,23.03.15,2023-12-30 14:32:09,23.03.15
596c1f56-f9fd-4c75-bc7a-32090258f27c,Tazeb Demess,Simple best,5,0,23.12.18,2023-12-29 18:48:24,23.12.18
d2c2dd9e-ae55-4ba5-9e04-7bb3402d247c,Abdulaziz Mohammed,excellent,5,0,23.12.18,2023-12-29 04:54:00,23.12.18
9c08fca1-3f9e-4ded-a0cc-46dde92d1021,Yishak Aklilu,Now I like it,5,0,23.10.24,2023-12-28 16:28:37,23.10.24
ea0d7eb3-1129-428f-97fa-c193b26434fd,Ephrem Tesfaye,Uijj🄻🅄🄽🄽🄽🄵🅃🄱🄷🅁🄷🅃🄷🄶🅃🄷,1,0,23.12.18,2023-12-28 09:44:56,23.12.18
f6af86f8-db65-4e65-bf57-5d32345698b1,nathanael tamirat,"⛔️⛔️⛔️ It took modney from my other Account without my permission. I love the bank and it's services, but today at 12:21 a.m. while I was sleeping it took the money I had in a connected account in the same bank to settle some of the loan. Mind you the loan payment date was today 28.12.23 and yet it didn't even wait for me to get up or for daybreak. I have taken loans before and this didn't happen at all. Was not notified if this is new terms and conditions either.",1,63,23.12.18,2023-12-28 06:09:12,23.12.18
f17214f7-3095-4b66-a924-355b2d63a8b7,zola Man,Nice,5,0,23.12.18,2023-12-27 21:46:20,23.12.18
ea4f08b1-85a3-4cd5-a7c7-bd0408779028,mihret belay,Great app,5,0,23.10.24,2023-12-27 15:38:15,23.10.24
ea194b4b-b025-49f1-9713-5a8e0353dbbd,samuel tolossa,This APP not developed well...has repeatedly crash and send Apollo is not working...i waste my time and money.,1,17,23.12.18,2023-12-26 17:01:47,23.12.18
26778028-4f23-467a-9205-f6e544a5d866,Fitsum Tsegaye,Good job!,5,0,23.12.18,2023-12-26 16:42:21,23.12.18
ee2cd44b-82e5-4e50-a518-db8deb9f1497,Fitiwi Habtu,Good but a slow,4,3,23.12.18,2023-12-26 15:03:54,23.12.18
45e07bb4-a93b-4d67-8d52-c3fcf9637942,simeneh damte,"Very very very bad bad bad,Very bad app,i have opend acct on this app,and i understand it is finished,but when i tried to transfer mony it have many process,i go to bank waited for aday but no tranfer. Very tidy process,very bad expiriance.",1,38,23.12.18,2023-12-26 14:04:55,23.12.18
c1983495-0007-47ac-92fd-3aecfc39a6bd,Abenezer Nigussie,Extreme bad app. Don't even work,3,1,23.10.24,2023-12-26 12:41:08,23.10.24
efbc1897-6967-4020-bfd1-6d449bd75db0,Befkad zewelde,Response time is not good,5,0,23.10.24,2023-12-26 12:02:37,23.10.24
d757c43e-b372-46a2-b9f6-53d251168d6b,Michael Rjk,"It's the worst application I have ever used, it won't let you use your money, won't transfer to any account and it stuck most of the time. I don't know why they made the worst apps. TRY FIX IT. Won't hurt.",1,39,23.12.18,2023-12-25 17:45:07,23.12.18
e6de5ed2-90b0-48a0-ada9-c379147caaeb,Muse Mohammed,👍,5,0,23.10.24,2023-12-24 18:39:24,23.10.24
2472588d-f31c-4172-a6ef-9ea9ebb7e359,Abenezer Hariso,Good,5,0,23.12.18,2023-12-24 08:21:59,23.12.18
279ae0ae-87f8-491a-b9e8-da96b516fce3,verjilo muler,smart app,5,0,23.12.09,2023-12-24 00:13:13,23.12.09
9b09c181-38bb-42a0-bffa-394948c5572c,Natnael Sileshi,The idea is good but apollo app is not perfect because sometimes the loan is active sometimes is not active he say you're not eligible and when i want to buy a package it's not working totally the app and Apollo company is weird,1,22,23.12.18,2023-12-23 15:25:42,23.12.18
84747421-116b-4e04-a421-280ef6179d3d,Yimer Shiferaw,"The signup process is very difficult. Can not even signup, specially the agreement button is not active. Uninstallllllllllllll..........",1,35,23.12.18,2023-12-23 11:28:06,23.12.18
b8746a8e-2784-46d9-8697-f13e4c26c2d7,Enoch Yohannes,"Starting to install an app but it stops continuously after I fill up my email address and face id it errupt by itself. It so annoying, I don't expect this kind of ....from BOA",2,16,23.10.24,2023-12-23 09:40:30,23.10.24
60cceab5-2b29-454d-8c4f-63c69ddf6df6,Eyob Degifea,Woooow,5,0,23.12.18,2023-12-23 03:28:35,23.12.18
fad9ad38-4254-476f-83a0-e86831b9f06c,Addisu Tamiru,Thank you,5,0,23.12.09,2023-12-22 21:18:48,23.12.09
1a6e8129-66d3-475f-bd95-9bdd36f4a88f,Dereje Getachew,The app is not working on my phone. It looks incompatible. The developer of the app should review & resolve the problem.,1,23,23.12.18,2023-12-22 18:05:24,23.12.18
b234d73f-8580-430c-9123-ff5eebd637f4,Besufkad Tsegaye,It doesn't work on my phone. It shows the startup screen and closes. My device is Android 10.,1,40,23.12.18,2023-12-22 17:00:22,23.12.18
a1b4c0ab-6e1a-4cc7-a997-1e65a5b018d6,Adisu Nuguse,Best app keep a good job I like it,5,2,23.12.09,2023-12-22 16:00:06,23.12.09
9f6cb9c0-c76e-4494-b030-d8951a480f49,Dagmawi G.,"This is the most embarrassing mobile banking app i have ever used it keeps crashing every time , it always asks for to turn on the internet even if its turned on it has severe backend server problems it takes forever to refresh , It has the weirdest and useless user interface it needs to be upgraded in every single way possible",1,679,23.12.18,2023-12-22 00:11:13,23.12.18
71f202b4-a466-4986-b8fb-052bada618a3,Jaleta “Ja Ja” Amayu,Good 👍,2,0,23.12.09,2023-12-21 20:25:57,23.12.09
b42b9285-551a-4c2c-b953-975e5055cf82,Elias Emiru,Excelent,5,0,23.10.24,2023-12-20 22:56:11,23.10.24
02cba510-8cfb-4bd7-ad40-c1c8e91be51d,Awe Kassa,many good,5,0,23.12.18,2023-12-20 21:48:38,23.12.18
9b244c76-68b6-4b32-9eee-9a1ac83b8485,Yonas Hambisa,Driver,5,0,23.12.18,2023-12-20 21:39:26,23.12.18
fd0dd7ff-afa5-47dc-a859-5bab8ec1a02d,Biniam Desta,Nice app,5,0,23.12.18,2023-12-20 20:36:33,23.12.18
8cb5b997-558d-409c-9a60-099c5e1b4565,Prince Sunny onyeweife (Edu mighty),Good,3,1,23.12.18,2023-12-20 20:36:29,23.12.18
2410f515-22f0-4df9-bd47-3aad35fba4d3,Israel Girma,it so good,4,2,23.12.18,2023-12-20 20:06:41,23.12.18
e045620a-17a6-4c1d-ba71-103c14a18f93,Habtamu Girma,The app says update. When i click update it direct to google play store. But there is no update .,3,12,23.12.18,2023-12-20 19:32:03,23.12.18
b0fddef1-1c06-4ad9-bbe3-8bce66fc3bc2,Meroemi Meron,Nice,5,0,23.12.18,2023-12-20 19:22:44,23.12.18
a93c776f-bd62-4abd-8699-c3e757983125,Kedir Nas30,Ok,5,0,23.12.09,2023-12-20 19:20:58,23.12.09
97059b88-e0b1-4fb9-b1e1-75f04628f844,GIRMA ASSEFA,Nice,5,0,23.10.24,2023-12-20 18:27:50,23.10.24
4be874d2-0efa-47cc-8420-398b307f9c49,Mickey Mercy,It's APK very good,5,0,23.12.18,2023-12-20 17:07:04,23.12.18
66e3aa28-bea6-46c3-9f98-d656ec293620,NEYMAR JR DSP (Updyrizak ederez),Very good,3,1,23.10.24,2023-12-20 16:50:11,23.10.24
6f30e7fc-2aab-41fd-a0a0-d9ef04218104,Seife Mesfin,Do on the details .....example,3,2,23.12.18,2023-12-20 15:52:09,23.12.18
0dce0fcd-7d9d-49c4-9be6-4918f01d0378,Elias Debele,Very nice app,5,1,23.12.18,2023-12-20 15:50:37,23.12.18
1731feb9-f1a3-4f12-9617-78054816a800,Hayal Eshete,Good,3,1,23.12.09,2023-12-20 15:39:19,23.12.09
f72f3890-0565-419a-8d9b-8b156a498726,Kidus Abate,Nice,5,0,23.12.18,2023-12-20 15:21:12,23.12.18
8f92bcb6-4685-4e03-a80e-3bc9c93f0112,Yohans Fantahun,In general Absinya bank is the best bank in Ethiopia,5,3,23.12.18,2023-12-20 13:54:48,23.12.18
77072156-f607-4501-a378-1a6cac67aee5,Elias Ef,Nice app,5,0,23.10.24,2023-12-19 10:39:13,23.10.24
67f5b3e3-7b9d-4b53-bbf2-8d7220ae030b,Wondimu Ayele,Nice,5,0,23.12.09,2023-12-18 16:44:58,23.12.09
6cfdf0a9-ab42-4f8a-a6fe-e7e1b966dea9,Yabsira,Best app,3,1,23.08.03,2023-12-18 14:43:19,23.08.03
9a9a7d20-59f9-4c0d-a593-2c0d8d5f6383,Firew Getachew,Nice,5,0,23.10.24,2023-12-18 10:54:08,23.10.24
d5685b3d-9ac0-4671-82f8-3bed781e7fa8,Alemayehu Adisu,Good,5,0,23.12.09,2023-12-17 15:56:27,23.12.09
721ed78f-f1b1-4088-9ca8-07d702ab1742,yassin surur,Good app,4,2,23.10.24,2023-12-17 11:29:19,23.10.24
436a88e7-e6ec-4e17-84d6-3e161986072b,Demlash Demlash,Wow,5,0,23.12.09,2023-12-17 09:31:19,23.12.09
d482ce64-6e63-4810-a089-323d13866350,dinar habesha (Clothes),Very unique,5,0,23.12.09,2023-12-16 21:32:03,23.12.09
b9cd213f-a3a1-4683-be92-07e7731e5a4f,Mekdes Balcha,Fetan betam kelal le atekakem,2,0,23.09.23,2023-12-16 15:49:59,23.09.23
cf1737c0-09a6-48e4-89b6-415aa8bf2957,suleman ibrahim,Abedariye 🤣🤣🤣,5,0,23.10.24,2023-12-15 18:19:00,23.10.24
fc91cf28-333c-44e8-9424-5d8adedc3b3b,Nur mohammed Hussein,Best app,5,0,23.12.09,2023-12-15 16:18:33,23.12.09
a612851a-6ad4-4fa1-bf80-4c28cebf0b1b,Saber Negni,"This App It is not active application to crate new account Aafter some process it says ''*operations not successful Please try again'' and some time '' SMS currently not working'' Please fix this proplem,",1,18,23.12.09,2023-12-15 11:39:37,23.12.09
a9311996-1fea-4634-a63b-a2ffce26663f,Hamdi Ame,It's very important I like it more than I can tell you,5,2,23.10.24,2023-12-14 17:42:37,23.10.24
55f35e9d-3766-49da-9a09-74ba216b50d9,Blue Sky,You say you provide a loan service but when we click the loan option it says customer record not found. Please don't advertise wrong things,1,2,23.12.09,2023-12-14 15:55:22,23.12.09
5c54031e-f062-41fa-8666-b26e33e53f9a,kirubel tsegaye,Ok,5,0,23.12.09,2023-12-14 12:59:37,23.12.09
2f39ed01-2439-41c9-ac7a-7faeb61321d8,Fitala Kure,Difficult,2,0,23.10.24,2023-12-13 14:12:44,23.10.24
4b31dc5c-4c39-4801-80a2-bbba67044d13,chris Yab,Mdim,3,1,23.10.24,2023-12-13 13:21:55,23.10.24
8d88e221-5a26-4a11-9498-db0a9d5e5446,Meser G,easy to use .but loan should be as fast as you advertise,5,7,23.10.24,2023-12-12 21:46:37,23.10.24
0dad93af-a582-418e-b440-0b31464cf9fd,Ergibe,Keep it up!,5,0,23.10.24,2023-12-12 12:10:01,23.10.24
bde3f74d-ce17-49f9-b118-6a3b0f169de6,Bona Abdisa,Good,5,0,23.07.08,2023-12-12 11:55:41,23.07.08
147130f8-3650-4bcf-acad-1581f2e894b5,Elyas Ayelign,Now it does not work,5,0,23.10.24,2023-12-12 11:11:01,23.10.24
ee2ce1d1-7857-4216-ba78-1f23089aabf6,Ashenafi Henok,"I rate this app zero,coz it is totally ...",2,0,23.10.24,2023-12-11 17:45:39,23.10.24
e2235928-a655-4230-a77f-afdc018bd8bf,muse bekele,Very Good,4,1,23.10.24,2023-12-11 12:08:50,23.10.24
18dd6304-45a4-4ccc-8eb3-cb992d3dd247,qabdalla qali,Wooow,5,0,23.10.24,2023-12-10 22:58:40,23.10.24
9c0eb400-033a-43c7-904e-97475974f1c5,Yonathan A.,This is the most ugly and useless and dysfunctional financial app I have ever seen. Shame on you for being a large bank and for failing to provide a properly functioning application to your customers. I do not recommend this rubbish app and I urge anyone not to install it at all! Waste of time!,1,45,23.10.24,2023-12-10 10:27:40,23.10.24
7f3574cd-ec6d-4e96-9848-dde85b11c552,Natnael Tilahun,Improve the app speed ..signing in is so tiresome the app keeps returning u to the start and wastes your time ..disappointed,1,7,23.10.24,2023-12-10 09:59:46,23.10.24
429c3951-c99b-42b6-b22a-146e9b18db24,Tebakiye George,It is a good digital banking system,5,3,23.10.24,2023-12-10 03:49:17,23.10.24
825b9438-a4f6-4262-836e-6ae14edb0bc3,gedion Dereje,"It doesn't show the logo on my phone, can you fix it? Thank you. Edit: It's a google pixel 7",4,9,23.10.24,2023-12-09 16:37:07,23.10.24
5332f458-624a-49e6-b12e-f7e0e503cfea,Hirphaa Tolassa,Military,5,0,23.10.24,2023-12-06 17:46:40,23.10.24
466b0e6a-7ca2-4501-8449-66b549e636a4,Jemal Seid,Pis,1,0,23.10.24,2023-12-06 17:05:10,23.10.24
12067468-592f-419a-abc8-a71aac6911f7,Befiker Sintayehu,"I am trying to use the service after downloading the app and deposited some money. After certain period of time the system prevent me to send any transactions from Apollo account to any Bank account. The customer services professional who picked up the phone reputedly replayed "" your case is on process for the last two week",1,41,23.10.24,2023-12-06 14:07:13,23.10.24
910fa3ea-29db-4e6d-972b-83a7ccf0b381,Abnet Hussien,it fails proceeding after sending OTP for registration.,1,0,23.10.24,2023-12-05 17:47:40,23.10.24
1d9285f6-3570-43b1-b649-dfbffa671471,Fenkl Massawa (fenkl),I like this app,5,0,23.10.24,2023-12-05 15:41:48,23.10.24
26a50719-d3b5-4703-a942-5640e04d824a,Mula Boad,Litterally i am well exprienced in social media.but iam new camer for your apolloups,5,0,23.10.24,2023-12-05 14:55:36,23.10.24
4f2712f8-4b7f-45e7-8afb-90556692a6b5,yegna gojo,Good,5,0,23.10.24,2023-12-04 09:47:48,23.10.24
b3c85eeb-119a-4552-a5e1-b98bb765f8a0,Sinework Kassahun,"It crashes most of the time, u need to fix that",4,11,23.10.24,2023-12-03 23:49:08,23.10.24
07bf174e-57cb-4b71-bc25-1f753283be30,Mehamed Sodo,Mamila,5,0,23.10.24,2023-12-03 21:30:20,23.10.24
1e1c6552-1e2d-479a-a97f-2771d8f93071,DERSO SHITAHUN,NICE,4,0,23.01.16,2023-12-03 11:32:35,23.01.16
855960ce-ec67-4f48-a644-c94163489475,Chaltu,Love 💕,5,0,23.10.24,2023-12-02 20:21:55,23.10.24
da015f22-fe65-4e5c-9ee2-d5bbbba89839,Dawit Tekle,Peace 🙏,4,1,23.10.24,2023-12-02 16:39:00,23.10.24
